affiliation	count
Voltaire [François Marie Arouet]	565
Gabrielle Émilie Le Tonnelier de Breteuil	8
marquise Du Châtelet-Lomont	8
conte Francesco Algarotti	1
comte d'Argental	1
Charles Augustin Feriol	1
Marie Françoise Corneille	1
Henri Lambert d'Herbigny	1
marquis de Thibouville	1
Marie Louise Denis	1
